file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s22_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s22_2	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s31_0	gibst	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s31_7	DAT>ACC	PIAT	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s49_0	redest	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s49_2	DAT>ACC	_	PPER	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s63_0	Entdecke	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s63_1	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s75_0	übergibe	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s75_2	DAT>ACC	ART.ein	NN	PPOSAT	NN	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s75_0	übergibe	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s75_2	DAT>ACC	ART.ein	NN	PPOSAT	NA	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s98_0	allermassen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s98_11	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s119_0	versaget	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s119_2	ACC>DAT	_	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s119_0	versaget	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s119_2	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s137_0	vergisst	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s137_4	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s169_0	benimest	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s169_15	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s172_0	sehen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s172_1	ACC>DAT	_	PPER	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s198_0	vermählen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s198_19	ACC>DAT	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s221_0	sagest	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1675_Pirrus.txt#s221_2	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	OOD

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s12_0	traue	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s12_2	DAT>ACC	_	NN	PPOSAT	NN	main		17	2	DRAM	OOD
