file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#s78_0	nemt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#bPARSE_640	ACC>DAT	dos	N	eyn	N	main		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#s12_0	gegeben	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#bPARSE_129	DAT>ACC	_	N	_	N	main		16	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#s21_0	forlaykt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#bPARSE_240	DAT>ACC	das	N	_	N	main		16	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#s25_0	halten	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#bPARSE_272	DAT>ACC	das	N	ayn	N	main		16	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#s7_0	halten	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#bPARSE_64	ACC>DAT	das	N	_	N	dep		16	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#s6_0	_	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1518w-goetz.psd#bPARSE_58	DAT>ACC	_	N	_	PRO	main		16	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#s159_0	tan	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#bPARSE_1329	DAT>ACC	_	N	_	PRO	dep		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#s64_0	frugn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#bPARSE_609	DAT>ACC	eyn	N	di	NPR	dep		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#s164_0	shpltn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#bPARSE_1379	DAT>ACC	di	N	di	N	dep		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#s265_0	frtragn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#bPARSE_2138	DAT>ACC	_	N	den	N	dep		17	1	P	YID
